species_binom,Unique_ID,dataset_id,family,genus,woodiness,reclass_life_history,putative_BNF,myc_type,lat_deg,long_deg,leaf_N_per_dry_mass,leaf_P_per_dry_mass,leaf_C_per_dry_mass,NP_ratio,CN_ratio,CP_ratio,LATLONG
Dodonaea_viscosa,7536,Bloomfield_2018,Sapindaceae,Dodonaea,woody,long,0,AM,-34.003,140.58,17.814,1.204,NA,14.79568106,NA,NA,-34.003140.58
Dodonaea_viscosa,7537,Bloomfield_2018,Sapindaceae,Dodonaea,woody,long,0,AM,-34.003,140.58,16.553,0.966,NA,17.13561077,NA,NA,-34.003140.58
Dodonaea_viscosa,7538,Bloomfield_2018,Sapindaceae,Dodonaea,woody,long,0,AM,-34.003,140.58,19.485,0.911,NA,21.38858397,NA,NA,-34.003140.58
Dodonaea_viscosa,7539,Bloomfield_2018,Sapindaceae,Dodonaea,woody,long,0,AM,-34.003,140.58,20.526,0.558,NA,36.78494624,NA,NA,-34.003140.58
Myoporum_platycarpum,7673,Bloomfield_2018,Scrophulariaceae,Myoporum,woody,long,0,AM,-34.003,140.58,13.001,0.472,NA,27.54449153,NA,NA,-34.003140.58
Myoporum_platycarpum,7674,Bloomfield_2018,Scrophulariaceae,Myoporum,woody,long,0,AM,-34.003,140.58,13.206,0.678,NA,19.47787611,NA,NA,-34.003140.58
Myoporum_platycarpum,7675,Bloomfield_2018,Scrophulariaceae,Myoporum,woody,long,0,AM,-34.003,140.58,20.07,0.655,NA,30.64122137,NA,NA,-34.003140.58
Myoporum_platycarpum,7676,Bloomfield_2018,Scrophulariaceae,Myoporum,woody,long,0,AM,-34.003,140.58,17.316,0.69,NA,25.09565217,NA,NA,-34.003140.58
Myoporum_platycarpum,7679,Bloomfield_2018,Scrophulariaceae,Myoporum,woody,long,0,AM,-34.003,140.58,15.631,0.754,NA,20.73076923,NA,NA,-34.003140.58
Myoporum_platycarpum,7680,Bloomfield_2018,Scrophulariaceae,Myoporum,woody,long,0,AM,-34.003,140.58,12.621,0.773,NA,16.32729625,NA,NA,-34.003140.58
Myoporum_platycarpum,7685,Bloomfield_2018,Scrophulariaceae,Myoporum,woody,long,0,AM,-34.003,140.58,16.468,0.821,NA,20.05846529,NA,NA,-34.003140.58
Myoporum_platycarpum,7686,Bloomfield_2018,Scrophulariaceae,Myoporum,woody,long,0,AM,-34.003,140.58,16.132,0.917,NA,17.59214831,NA,NA,-34.003140.58
Eucalyptus_clelandiorum,3714,Bloomfield_2018,Myrtaceae,Eucalyptus,woody,long,0,EcM-AM,-30.191,120.654,19.593,0.593,NA,33.04047218,NA,NA,-30.191120.654
Eucalyptus_clelandiorum,3715,Bloomfield_2018,Myrtaceae,Eucalyptus,woody,long,0,EcM-AM,-30.191,120.654,17.019,0.48,NA,35.45625,NA,NA,-30.191120.654
Eucalyptus_clelandiorum,3716,Bloomfield_2018,Myrtaceae,Eucalyptus,woody,long,0,EcM-AM,-30.191,120.654,13.935,0.441,NA,31.59863946,NA,NA,-30.191120.654
Eucalyptus_clelandiorum,3717,Bloomfield_2018,Myrtaceae,Eucalyptus,woody,long,0,EcM-AM,-30.191,120.654,12.195,0.336,NA,36.29464286,NA,NA,-30.191120.654
Eucalyptus_clelandiorum,3718,Bloomfield_2018,Myrtaceae,Eucalyptus,woody,long,0,EcM-AM,-30.191,120.654,10.291,0.347,NA,29.65706052,NA,NA,-30.191120.654
Eucalyptus_clelandiorum,3719,Bloomfield_2018,Myrtaceae,Eucalyptus,woody,long,0,EcM-AM,-30.191,120.654,13.214,0.525,NA,25.16952381,NA,NA,-30.191120.654
Eucalyptus_clelandiorum,3720,Bloomfield_2018,Myrtaceae,Eucalyptus,woody,long,0,EcM-AM,-30.191,120.654,10.049,0.355,NA,28.30704225,NA,NA,-30.191120.654
Eucalyptus_clelandiorum,3721,Bloomfield_2018,Myrtaceae,Eucalyptus,woody,long,0,EcM-AM,-30.191,120.654,10.703,0.408,NA,26.23284314,NA,NA,-30.191120.654
Eucalyptus_clelandiorum,3722,Bloomfield_2018,Myrtaceae,Eucalyptus,woody,long,0,EcM-AM,-30.191,120.654,11.378,0.437,NA,26.03661327,NA,NA,-30.191120.654
Eucalyptus_clelandiorum,3723,Bloomfield_2018,Myrtaceae,Eucalyptus,woody,long,0,EcM-AM,-30.191,120.654,9.751,0.801,NA,12.17353308,NA,NA,-30.191120.654
Eucalyptus_salmonophloia,3704,Bloomfield_2018,Myrtaceae,Eucalyptus,woody,long,0,EcM-AM,-30.191,120.654,17.139,0.549,NA,31.21857923,NA,NA,-30.191120.654
Eucalyptus_salmonophloia,3705,Bloomfield_2018,Myrtaceae,Eucalyptus,woody,long,0,EcM-AM,-30.191,120.654,14.28,0.245,NA,58.28571429,NA,NA,-30.191120.654
Eucalyptus_salmonophloia,3706,Bloomfield_2018,Myrtaceae,Eucalyptus,woody,long,0,EcM-AM,-30.191,120.654,19.748,0.673,NA,29.34323923,NA,NA,-30.191120.654
Eucalyptus_salmonophloia,3707,Bloomfield_2018,Myrtaceae,Eucalyptus,woody,long,0,EcM-AM,-30.191,120.654,16.442,0.807,NA,20.37422553,NA,NA,-30.191120.654
Eucalyptus_salmonophloia,3708,Bloomfield_2018,Myrtaceae,Eucalyptus,woody,long,0,EcM-AM,-30.191,120.654,17.439,0.735,NA,23.72653061,NA,NA,-30.191120.654
Eucalyptus_salmonophloia,3709,Bloomfield_2018,Myrtaceae,Eucalyptus,woody,long,0,EcM-AM,-30.191,120.654,16.42,0.696,NA,23.59195402,NA,NA,-30.191120.654
Eucalyptus_salmonophloia,3710,Bloomfield_2018,Myrtaceae,Eucalyptus,woody,long,0,EcM-AM,-30.191,120.654,12.659,0.404,NA,31.33415842,NA,NA,-30.191120.654
Eucalyptus_salmonophloia,3711,Bloomfield_2018,Myrtaceae,Eucalyptus,woody,long,0,EcM-AM,-30.191,120.654,14.574,0.47,NA,31.00851064,NA,NA,-30.191120.654
Eucalyptus_salmonophloia,3712,Bloomfield_2018,Myrtaceae,Eucalyptus,woody,long,0,EcM-AM,-30.191,120.654,13.687,0.517,NA,26.47388781,NA,NA,-30.191120.654
Eucalyptus_salmonophloia,3713,Bloomfield_2018,Myrtaceae,Eucalyptus,woody,long,0,EcM-AM,-30.191,120.654,12.555,0.483,NA,25.99378882,NA,NA,-30.191120.654
Eucalyptus_salubris,3694,Bloomfield_2018,Myrtaceae,Eucalyptus,woody,long,0,EcM-AM,-30.191,120.654,13.763,0.597,NA,23.05360134,NA,NA,-30.191120.654
Eucalyptus_salubris,3695,Bloomfield_2018,Myrtaceae,Eucalyptus,woody,long,0,EcM-AM,-30.191,120.654,11.26,0.522,NA,21.57088123,NA,NA,-30.191120.654
Eucalyptus_salubris,3696,Bloomfield_2018,Myrtaceae,Eucalyptus,woody,long,0,EcM-AM,-30.191,120.654,11.485,0.677,NA,16.96454948,NA,NA,-30.191120.654
Eucalyptus_salubris,3697,Bloomfield_2018,Myrtaceae,Eucalyptus,woody,long,0,EcM-AM,-30.191,120.654,10.833,0.572,NA,18.93881119,NA,NA,-30.191120.654
Eucalyptus_salubris,3698,Bloomfield_2018,Myrtaceae,Eucalyptus,woody,long,0,EcM-AM,-30.191,120.654,14.216,0.508,NA,27.98425197,NA,NA,-30.191120.654
Eucalyptus_salubris,3699,Bloomfield_2018,Myrtaceae,Eucalyptus,woody,long,0,EcM-AM,-30.191,120.654,12.805,0.549,NA,23.32422587,NA,NA,-30.191120.654
Eucalyptus_salubris,3700,Bloomfield_2018,Myrtaceae,Eucalyptus,woody,long,0,EcM-AM,-30.191,120.654,12.183,0.75,NA,16.244,NA,NA,-30.191120.654
Eucalyptus_salubris,3701,Bloomfield_2018,Myrtaceae,Eucalyptus,woody,long,0,EcM-AM,-30.191,120.654,13.142,0.549,NA,23.93806922,NA,NA,-30.191120.654
Eucalyptus_salubris,3702,Bloomfield_2018,Myrtaceae,Eucalyptus,woody,long,0,EcM-AM,-30.191,120.654,10.959,0.831,NA,13.18772563,NA,NA,-30.191120.654
Eucalyptus_salubris,3703,Bloomfield_2018,Myrtaceae,Eucalyptus,woody,long,0,EcM-AM,-30.191,120.654,10.271,0.719,NA,14.28511822,NA,NA,-30.191120.654
Anopterus_glandulosus,1201,Bloomfield_2018,Escalloniaceae,Anopterus,woody,long,0,AM,-43.095,146.65,11.655,0.597,NA,19.52261307,NA,NA,-43.095146.65
Anopterus_glandulosus,1202,Bloomfield_2018,Escalloniaceae,Anopterus,woody,long,0,AM,-43.095,146.65,14.552,0.653,NA,22.2848392,NA,NA,-43.095146.65
Anopterus_glandulosus,1203,Bloomfield_2018,Escalloniaceae,Anopterus,woody,long,0,AM,-43.095,146.65,9.566,0.327,NA,29.25382263,NA,NA,-43.095146.65
Anopterus_glandulosus,1204,Bloomfield_2018,Escalloniaceae,Anopterus,woody,long,0,AM,-43.095,146.65,12.218,0.485,NA,25.19175258,NA,NA,-43.095146.65
Anopterus_glandulosus,1205,Bloomfield_2018,Escalloniaceae,Anopterus,woody,long,0,AM,-43.095,146.65,14.373,0.545,NA,26.37247706,NA,NA,-43.095146.65
Anopterus_glandulosus,1206,Bloomfield_2018,Escalloniaceae,Anopterus,woody,long,0,AM,-43.095,146.65,13.968,0.555,NA,25.16756757,NA,NA,-43.095146.65
Anopterus_glandulosus,1207,Bloomfield_2018,Escalloniaceae,Anopterus,woody,long,0,AM,-43.095,146.65,13.973,0.521,NA,26.81957774,NA,NA,-43.095146.65
Anopterus_glandulosus,1208,Bloomfield_2018,Escalloniaceae,Anopterus,woody,long,0,AM,-43.095,146.65,14.267,0.444,NA,32.13288288,NA,NA,-43.095146.65
Breynia_oblongifolia,6163,Bloomfield_2018,Phyllanthaceae,Breynia,woody,long,0,AM,-33.619,150.738,18.244,0.529,NA,34.48771267,NA,NA,-33.619150.738
Breynia_oblongifolia,6164,Bloomfield_2018,Phyllanthaceae,Breynia,woody,long,0,AM,-33.619,150.738,19.626,0.608,NA,32.27960526,NA,NA,-33.619150.738
Breynia_oblongifolia,6165,Bloomfield_2018,Phyllanthaceae,Breynia,woody,long,0,AM,-33.619,150.738,18.886,0.541,NA,34.90942699,NA,NA,-33.619150.738
Breynia_oblongifolia,6166,Bloomfield_2018,Phyllanthaceae,Breynia,woody,long,0,AM,-33.619,150.738,22.426,0.628,NA,35.71019108,NA,NA,-33.619150.738
Breynia_oblongifolia,6167,Bloomfield_2018,Phyllanthaceae,Breynia,woody,long,0,AM,-33.619,150.738,28.521,0.608,NA,46.90953947,NA,NA,-33.619150.738
Breynia_oblongifolia,6168,Bloomfield_2018,Phyllanthaceae,Breynia,woody,long,0,AM,-33.619,150.738,22.893,0.609,NA,37.591133,NA,NA,-33.619150.738
Breynia_oblongifolia,6169,Bloomfield_2018,Phyllanthaceae,Breynia,woody,long,0,AM,-33.619,150.738,21.735,0.918,NA,23.67647059,NA,NA,-33.619150.738
Breynia_oblongifolia,6170,Bloomfield_2018,Phyllanthaceae,Breynia,woody,long,0,AM,-33.619,150.738,21.199,0.658,NA,32.21732523,NA,NA,-33.619150.738
Breynia_oblongifolia,6171,Bloomfield_2018,Phyllanthaceae,Breynia,woody,long,0,AM,-33.619,150.738,15.207,0.435,NA,34.95862069,NA,NA,-33.619150.738
Breynia_oblongifolia,6172,Bloomfield_2018,Phyllanthaceae,Breynia,woody,long,0,AM,-33.619,150.738,21.854,0.536,NA,40.77238806,NA,NA,-33.619150.738
Hakea_sericea,6563,Bloomfield_2018,Proteaceae,Hakea,woody,long,0,NM,-33.619,150.738,7.593,0.202,NA,37.58910891,NA,NA,-33.619150.738
Hakea_sericea,6564,Bloomfield_2018,Proteaceae,Hakea,woody,long,0,NM,-33.619,150.738,8.37,0.179,NA,46.75977654,NA,NA,-33.619150.738
Hakea_sericea,6565,Bloomfield_2018,Proteaceae,Hakea,woody,long,0,NM,-33.619,150.738,7.771,0.225,NA,34.53777778,NA,NA,-33.619150.738
Hakea_sericea,6566,Bloomfield_2018,Proteaceae,Hakea,woody,long,0,NM,-33.619,150.738,6.856,0.26,NA,26.36923077,NA,NA,-33.619150.738
Hakea_sericea,6567,Bloomfield_2018,Proteaceae,Hakea,woody,long,0,NM,-33.619,150.738,7.285,0.152,NA,47.92763158,NA,NA,-33.619150.738
Hakea_sericea,6568,Bloomfield_2018,Proteaceae,Hakea,woody,long,0,NM,-33.619,150.738,6.716,0.175,NA,38.37714286,NA,NA,-33.619150.738
Hakea_sericea,6569,Bloomfield_2018,Proteaceae,Hakea,woody,long,0,NM,-33.619,150.738,8.656,0.228,NA,37.96491228,NA,NA,-33.619150.738
Hakea_sericea,6570,Bloomfield_2018,Proteaceae,Hakea,woody,long,0,NM,-33.619,150.738,7.658,0.237,NA,32.31223629,NA,NA,-33.619150.738
Hakea_sericea,6571,Bloomfield_2018,Proteaceae,Hakea,woody,long,0,NM,-33.619,150.738,8.376,0.262,NA,31.96946565,NA,NA,-33.619150.738
Hakea_sericea,6572,Bloomfield_2018,Proteaceae,Hakea,woody,long,0,NM,-33.619,150.738,9.384,0.281,NA,33.39501779,NA,NA,-33.619150.738
Jacksonia_scoparia,1353,Bloomfield_2018,Fabaceae,Jacksonia,woody,long,1,EcM-AM,-33.619,150.738,23.18,0.485,NA,47.79381443,NA,NA,-33.619150.738
Jacksonia_scoparia,1354,Bloomfield_2018,Fabaceae,Jacksonia,woody,long,1,EcM-AM,-33.619,150.738,28.892,0.77,NA,37.52207792,NA,NA,-33.619150.738
Jacksonia_scoparia,1355,Bloomfield_2018,Fabaceae,Jacksonia,woody,long,1,EcM-AM,-33.619,150.738,15.16,0.467,NA,32.46252677,NA,NA,-33.619150.738
Jacksonia_scoparia,1356,Bloomfield_2018,Fabaceae,Jacksonia,woody,long,1,EcM-AM,-33.619,150.738,19.829,0.656,NA,30.22713415,NA,NA,-33.619150.738
Jacksonia_scoparia,1357,Bloomfield_2018,Fabaceae,Jacksonia,woody,long,1,EcM-AM,-33.619,150.738,21.165,0.7,NA,30.23571429,NA,NA,-33.619150.738
Jacksonia_scoparia,1358,Bloomfield_2018,Fabaceae,Jacksonia,woody,long,1,EcM-AM,-33.619,150.738,42.137,0.706,NA,59.68413598,NA,NA,-33.619150.738
Jacksonia_scoparia,1359,Bloomfield_2018,Fabaceae,Jacksonia,woody,long,1,EcM-AM,-33.619,150.738,22.273,0.547,NA,40.71846435,NA,NA,-33.619150.738
Jacksonia_scoparia,1360,Bloomfield_2018,Fabaceae,Jacksonia,woody,long,1,EcM-AM,-33.619,150.738,23.937,0.648,NA,36.93981481,NA,NA,-33.619150.738
Jacksonia_scoparia,1371,Bloomfield_2018,Fabaceae,Jacksonia,woody,long,1,EcM-AM,-33.619,150.738,18.762,0.5,NA,37.524,NA,NA,-33.619150.738
Jacksonia_scoparia,1372,Bloomfield_2018,Fabaceae,Jacksonia,woody,long,1,EcM-AM,-33.619,150.738,16.885,0.431,NA,39.17633411,NA,NA,-33.619150.738
Melaleuca_nodosa,3564,Bloomfield_2018,Myrtaceae,Melaleuca,woody,long,0,EcM-AM,-33.619,150.738,13.436,0.411,NA,32.69099757,NA,NA,-33.619150.738
Melaleuca_nodosa,3565,Bloomfield_2018,Myrtaceae,Melaleuca,woody,long,0,EcM-AM,-33.619,150.738,14.016,0.392,NA,35.75510204,NA,NA,-33.619150.738
Melaleuca_nodosa,3566,Bloomfield_2018,Myrtaceae,Melaleuca,woody,long,0,EcM-AM,-33.619,150.738,13.727,0.432,NA,31.77546296,NA,NA,-33.619150.738
Melaleuca_nodosa,3567,Bloomfield_2018,Myrtaceae,Melaleuca,woody,long,0,EcM-AM,-33.619,150.738,15.21,0.488,NA,31.16803279,NA,NA,-33.619150.738
Melaleuca_nodosa,3568,Bloomfield_2018,Myrtaceae,Melaleuca,woody,long,0,EcM-AM,-33.619,150.738,14.583,0.477,NA,30.57232704,NA,NA,-33.619150.738
Melaleuca_nodosa,3569,Bloomfield_2018,Myrtaceae,Melaleuca,woody,long,0,EcM-AM,-33.619,150.738,13.37,0.443,NA,30.18058691,NA,NA,-33.619150.738
Melaleuca_nodosa,3570,Bloomfield_2018,Myrtaceae,Melaleuca,woody,long,0,EcM-AM,-33.619,150.738,15,0.346,NA,43.35260116,NA,NA,-33.619150.738
Melaleuca_nodosa,3571,Bloomfield_2018,Myrtaceae,Melaleuca,woody,long,0,EcM-AM,-33.619,150.738,14.061,0.362,NA,38.84254144,NA,NA,-33.619150.738
Melaleuca_nodosa,3572,Bloomfield_2018,Myrtaceae,Melaleuca,woody,long,0,EcM-AM,-33.619,150.738,14.423,0.343,NA,42.04956268,NA,NA,-33.619150.738
Melaleuca_nodosa,3573,Bloomfield_2018,Myrtaceae,Melaleuca,woody,long,0,EcM-AM,-33.619,150.738,14.588,0.437,NA,33.38215103,NA,NA,-33.619150.738
Melaleuca_squarrosa,3472,Bloomfield_2018,Myrtaceae,Melaleuca,woody,long,0,EcM-AM,-43.095,146.65,9,0.239,NA,37.65690377,NA,NA,-43.095146.65
Melaleuca_squarrosa,3473,Bloomfield_2018,Myrtaceae,Melaleuca,woody,long,0,EcM-AM,-43.095,146.65,10.653,0.334,NA,31.89520958,NA,NA,-43.095146.65
Melaleuca_squarrosa,3474,Bloomfield_2018,Myrtaceae,Melaleuca,woody,long,0,EcM-AM,-43.095,146.65,10.987,0.253,NA,43.42687747,NA,NA,-43.095146.65
Melaleuca_squarrosa,3475,Bloomfield_2018,Myrtaceae,Melaleuca,woody,long,0,EcM-AM,-43.095,146.65,11.653,0.271,NA,43,NA,NA,-43.095146.65
Melaleuca_squarrosa,3476,Bloomfield_2018,Myrtaceae,Melaleuca,woody,long,0,EcM-AM,-43.095,146.65,11.49,0.322,NA,35.68322981,NA,NA,-43.095146.65
Melaleuca_squarrosa,3477,Bloomfield_2018,Myrtaceae,Melaleuca,woody,long,0,EcM-AM,-43.095,146.65,11.634,0.299,NA,38.909699,NA,NA,-43.095146.65
Melaleuca_squarrosa,3478,Bloomfield_2018,Myrtaceae,Melaleuca,woody,long,0,EcM-AM,-43.095,146.65,12.035,0.351,NA,34.28774929,NA,NA,-43.095146.65
Melaleuca_squarrosa,3479,Bloomfield_2018,Myrtaceae,Melaleuca,woody,long,0,EcM-AM,-43.095,146.65,11.273,0.377,NA,29.90185676,NA,NA,-43.095146.65
Ozothamnus_diosmifolius,367,Bloomfield_2018,Asteraceae,Ozothamnus,woody,long,0,AM,-33.619,150.738,21.761,1.371,NA,15.87235594,NA,NA,-33.619150.738
Ozothamnus_diosmifolius,368,Bloomfield_2018,Asteraceae,Ozothamnus,woody,long,0,AM,-33.619,150.738,18.015,0.775,NA,23.24516129,NA,NA,-33.619150.738
Ozothamnus_diosmifolius,369,Bloomfield_2018,Asteraceae,Ozothamnus,woody,long,0,AM,-33.619,150.738,20.795,0.959,NA,21.68404588,NA,NA,-33.619150.738
Ozothamnus_diosmifolius,370,Bloomfield_2018,Asteraceae,Ozothamnus,woody,long,0,AM,-33.619,150.738,23.238,0.675,NA,34.42666667,NA,NA,-33.619150.738
Ozothamnus_diosmifolius,371,Bloomfield_2018,Asteraceae,Ozothamnus,woody,long,0,AM,-33.619,150.738,21.254,0.999,NA,21.27527528,NA,NA,-33.619150.738
Ozothamnus_diosmifolius,372,Bloomfield_2018,Asteraceae,Ozothamnus,woody,long,0,AM,-33.619,150.738,21.781,0.765,NA,28.47189542,NA,NA,-33.619150.738
Ozothamnus_diosmifolius,373,Bloomfield_2018,Asteraceae,Ozothamnus,woody,long,0,AM,-33.619,150.738,28.404,0.79,NA,35.95443038,NA,NA,-33.619150.738
Ozothamnus_diosmifolius,374,Bloomfield_2018,Asteraceae,Ozothamnus,woody,long,0,AM,-33.619,150.738,22.506,1.104,NA,20.38586957,NA,NA,-33.619150.738
Ozothamnus_diosmifolius,375,Bloomfield_2018,Asteraceae,Ozothamnus,woody,long,0,AM,-33.619,150.738,21.69,0.817,NA,26.54834761,NA,NA,-33.619150.738
Ozothamnus_diosmifolius,376,Bloomfield_2018,Asteraceae,Ozothamnus,woody,long,0,AM,-33.619,150.738,32.036,0.852,NA,37.60093897,NA,NA,-33.619150.738
Acacia_dealbata,1310,Bloomfield_2018,Fabaceae,Acacia,woody,long,1,EcM-AM,-43.095,146.65,24.984,1.201,NA,20.80266445,NA,NA,-43.095146.65
Acacia_dealbata,1311,Bloomfield_2018,Fabaceae,Acacia,woody,long,1,EcM-AM,-43.095,146.65,26.148,0.904,NA,28.92477876,NA,NA,-43.095146.65
Acacia_dealbata,1312,Bloomfield_2018,Fabaceae,Acacia,woody,long,1,EcM-AM,-43.095,146.65,24.721,0.769,NA,32.14694408,NA,NA,-43.095146.65
Acacia_dealbata,1313,Bloomfield_2018,Fabaceae,Acacia,woody,long,1,EcM-AM,-43.095,146.65,27.813,0.761,NA,36.54796321,NA,NA,-43.095146.65
Acacia_dealbata,1314,Bloomfield_2018,Fabaceae,Acacia,woody,long,1,EcM-AM,-43.095,146.65,28.416,0.773,NA,36.7606727,NA,NA,-43.095146.65
Acacia_dealbata,1315,Bloomfield_2018,Fabaceae,Acacia,woody,long,1,EcM-AM,-43.095,146.65,29.37,0.716,NA,41.01955307,NA,NA,-43.095146.65
Acacia_dealbata,1316,Bloomfield_2018,Fabaceae,Acacia,woody,long,1,EcM-AM,-43.095,146.65,29.425,0.901,NA,32.6581576,NA,NA,-43.095146.65
Acacia_dealbata,1317,Bloomfield_2018,Fabaceae,Acacia,woody,long,1,EcM-AM,-43.095,146.65,30.159,0.945,NA,31.91428571,NA,NA,-43.095146.65
Acacia_melanoxylon,1318,Bloomfield_2018,Fabaceae,Acacia,woody,long,1,EcM-AM,-43.095,146.65,14.969,0.865,NA,17.30520231,NA,NA,-43.095146.65
Acacia_melanoxylon,1319,Bloomfield_2018,Fabaceae,Acacia,woody,long,1,EcM-AM,-43.095,146.65,28.275,0.917,NA,30.83424209,NA,NA,-43.095146.65
Acacia_melanoxylon,1320,Bloomfield_2018,Fabaceae,Acacia,woody,long,1,EcM-AM,-43.095,146.65,27.361,0.863,NA,31.70451912,NA,NA,-43.095146.65
Acacia_melanoxylon,1321,Bloomfield_2018,Fabaceae,Acacia,woody,long,1,EcM-AM,-43.095,146.65,23.137,0.746,NA,31.01474531,NA,NA,-43.095146.65
Acacia_melanoxylon,1322,Bloomfield_2018,Fabaceae,Acacia,woody,long,1,EcM-AM,-43.095,146.65,26.753,0.98,NA,27.29897959,NA,NA,-43.095146.65
Acacia_melanoxylon,1323,Bloomfield_2018,Fabaceae,Acacia,woody,long,1,EcM-AM,-43.095,146.65,25.123,1.006,NA,24.97316103,NA,NA,-43.095146.65
Acacia_melanoxylon,1324,Bloomfield_2018,Fabaceae,Acacia,woody,long,1,EcM-AM,-43.095,146.65,26.164,0.734,NA,35.64577657,NA,NA,-43.095146.65
Acacia_melanoxylon,1325,Bloomfield_2018,Fabaceae,Acacia,woody,long,1,EcM-AM,-43.095,146.65,27.024,0.914,NA,29.56673961,NA,NA,-43.095146.65
Acacia_parramattensis,1361,Bloomfield_2018,Fabaceae,Acacia,woody,long,1,EcM-AM,-33.619,150.738,25.103,0.576,NA,43.58159722,NA,NA,-33.619150.738
Acacia_parramattensis,1362,Bloomfield_2018,Fabaceae,Acacia,woody,long,1,EcM-AM,-33.619,150.738,21.849,0.67,NA,32.61044776,NA,NA,-33.619150.738
Acacia_parramattensis,1363,Bloomfield_2018,Fabaceae,Acacia,woody,long,1,EcM-AM,-33.619,150.738,46.535,0.73,NA,63.74657534,NA,NA,-33.619150.738
Acacia_parramattensis,1364,Bloomfield_2018,Fabaceae,Acacia,woody,long,1,EcM-AM,-33.619,150.738,28.45,0.648,NA,43.90432099,NA,NA,-33.619150.738
Acacia_parramattensis,1365,Bloomfield_2018,Fabaceae,Acacia,woody,long,1,EcM-AM,-33.619,150.738,28.106,0.465,NA,60.44301075,NA,NA,-33.619150.738
Acacia_parramattensis,1366,Bloomfield_2018,Fabaceae,Acacia,woody,long,1,EcM-AM,-33.619,150.738,28.71,0.627,NA,45.78947368,NA,NA,-33.619150.738
Acacia_parramattensis,1367,Bloomfield_2018,Fabaceae,Acacia,woody,long,1,EcM-AM,-33.619,150.738,28.744,0.82,NA,35.05365854,NA,NA,-33.619150.738
Acacia_parramattensis,1368,Bloomfield_2018,Fabaceae,Acacia,woody,long,1,EcM-AM,-33.619,150.738,21.686,0.581,NA,37.3253012,NA,NA,-33.619150.738
Acacia_parramattensis,1369,Bloomfield_2018,Fabaceae,Acacia,woody,long,1,EcM-AM,-33.619,150.738,30.368,0.663,NA,45.80392157,NA,NA,-33.619150.738
Acacia_parramattensis,1370,Bloomfield_2018,Fabaceae,Acacia,woody,long,1,EcM-AM,-33.619,150.738,26.693,0.672,NA,39.72172619,NA,NA,-33.619150.738
Atherosperma_moschatum,467,Bloomfield_2018,Atherospermataceae,Atherosperma,woody,long,0,AM,-43.095,146.65,22.517,0.988,NA,22.79048583,NA,NA,-43.095146.65
Atherosperma_moschatum,468,Bloomfield_2018,Atherospermataceae,Atherosperma,woody,long,0,AM,-43.095,146.65,22.006,1,NA,22.006,NA,NA,-43.095146.65
Atherosperma_moschatum,469,Bloomfield_2018,Atherospermataceae,Atherosperma,woody,long,0,AM,-43.095,146.65,22.387,1.245,NA,17.9815261,NA,NA,-43.095146.65
Atherosperma_moschatum,470,Bloomfield_2018,Atherospermataceae,Atherosperma,woody,long,0,AM,-43.095,146.65,22.725,1.247,NA,18.22373697,NA,NA,-43.095146.65
Atherosperma_moschatum,471,Bloomfield_2018,Atherospermataceae,Atherosperma,woody,long,0,AM,-43.095,146.65,23.879,1.064,NA,22.44266917,NA,NA,-43.095146.65
Atherosperma_moschatum,472,Bloomfield_2018,Atherospermataceae,Atherosperma,woody,long,0,AM,-43.095,146.65,24.573,0.987,NA,24.89665653,NA,NA,-43.095146.65
Atherosperma_moschatum,473,Bloomfield_2018,Atherospermataceae,Atherosperma,woody,long,0,AM,-43.095,146.65,24.542,1.156,NA,21.23010381,NA,NA,-43.095146.65
Atherosperma_moschatum,474,Bloomfield_2018,Atherospermataceae,Atherosperma,woody,long,0,AM,-43.095,146.65,25.463,1.165,NA,21.85665236,NA,NA,-43.095146.65
Atherosperma_moschatum,475,Bloomfield_2018,Atherospermataceae,Atherosperma,woody,long,0,AM,-43.095,146.65,20.166,1.024,NA,19.69335938,NA,NA,-43.095146.65
Atherosperma_moschatum,476,Bloomfield_2018,Atherospermataceae,Atherosperma,woody,long,0,AM,-43.095,146.65,21.125,1.03,NA,20.50970874,NA,NA,-43.095146.65
Bursaria_spinosa,6265,Bloomfield_2018,Pittosporaceae,Bursaria,woody,long,0,AM,-33.619,150.738,16.609,0.604,NA,27.49834437,NA,NA,-33.619150.738
Bursaria_spinosa,6266,Bloomfield_2018,Pittosporaceae,Bursaria,woody,long,0,AM,-33.619,150.738,14.474,0.763,NA,18.96985583,NA,NA,-33.619150.738
Melaleuca_decora,3612,Bloomfield_2018,Myrtaceae,Melaleuca,woody,long,0,EcM-AM,-33.619,150.738,11.866,0.66,NA,17.97878788,NA,NA,-33.619150.738
Melaleuca_decora,3613,Bloomfield_2018,Myrtaceae,Melaleuca,woody,long,0,EcM-AM,-33.619,150.738,11.646,0.547,NA,21.29067642,NA,NA,-33.619150.738
Melaleuca_decora,3614,Bloomfield_2018,Myrtaceae,Melaleuca,woody,long,0,EcM-AM,-33.619,150.738,19.981,0.444,NA,45.00225225,NA,NA,-33.619150.738
Melaleuca_decora,3615,Bloomfield_2018,Myrtaceae,Melaleuca,woody,long,0,EcM-AM,-33.619,150.738,20.945,0.582,NA,35.98797251,NA,NA,-33.619150.738
Melaleuca_decora,3616,Bloomfield_2018,Myrtaceae,Melaleuca,woody,long,0,EcM-AM,-33.619,150.738,11.797,0.354,NA,33.32485876,NA,NA,-33.619150.738
