Unique_ID,dataset_id,family,genus,woodiness,reclass_life_history,putative_BNF,myc_type,species_binom,lat_deg,long_deg,leaf_N_per_dry_mass,leaf_P_per_dry_mass,leaf_C_per_dry_mass,NP_ratio,CN_ratio,CP_ratio,LATLONG
4355,Niinemets_2009,Myrtaceae,Eucalyptus,woody,long,0,EcM-AM,Eucalyptus umbra,-33.578,151.298,9.4,0.549,533,17.12204007,56.70212766,970.856102,-33.578151.298
4354,Niinemets_2009,Myrtaceae,Eucalyptus,woody,long,0,EcM-AM,Eucalyptus umbra,-33.578,151.298,7.2,0.277,539,25.99277978,74.86111111,1945.848375,-33.578151.298
5618,Schulze_2006,Myrtaceae,Eucalyptus,woody,long,0,EcM-AM,Eucalyptus verrucata,-35.4333333,138.7666667,7.9,NA,NA,NA,NA,NA,-35.4333333138.7666667
7487,Dong_2017,Santalaceae,Exocarpos,woody,long,0,NM-AM,Exocarpos cupressiformis,-34.005,138.959,11.82574448,NA,526.2516811,NA,44.50051174,NA,-34.005138.959
7494,Schmidt_2003,Santalaceae,Exocarpos,woody,long,0,NM-AM,Exocarpos latifolius,-12.65,132.9166667,10.7,NA,NA,NA,NA,NA,-12.65132.9166667
7496,Schmidt_2003,Santalaceae,Exocarpos,woody,long,0,NM-AM,Exocarpos latifolius,-12.65,132.9166667,19.5,NA,NA,NA,NA,NA,-12.65132.9166667
2967,Schmidt_2003,Moraceae,Ficus,woody,long,0,AM,Ficus scobina,-12.65,132.9166667,21.3,NA,NA,NA,NA,NA,-12.65132.9166667
7454,Schmidt_2003,Rutaceae,Glycosmis,woody,long,0,AM,Glycosmis trifoliata,-12.65,132.9166667,15.1,NA,NA,NA,NA,NA,-12.65132.9166667
6604,Caldwell_2016,Proteaceae,Grevillea,woody,long,0,NM,Grevillea barklyana,-37.983,145.8,9.2,NA,NA,NA,NA,NA,-37.983145.8
6605,Caldwell_2016,Proteaceae,Grevillea,woody,long,0,NM,Grevillea barklyana,-37.983,145.8,8.4,NA,NA,NA,NA,NA,-37.983145.8
6606,Caldwell_2016,Proteaceae,Grevillea,woody,long,0,NM,Grevillea barklyana,-37.983,145.8,8.8,NA,NA,NA,NA,NA,-37.983145.8
6607,Caldwell_2016,Proteaceae,Grevillea,woody,long,0,NM,Grevillea barklyana,-37.983,145.8,7.9,NA,NA,NA,NA,NA,-37.983145.8
6608,Caldwell_2016,Proteaceae,Grevillea,woody,long,0,NM,Grevillea barklyana,-37.983,145.8,9.4,NA,NA,NA,NA,NA,-37.983145.8
6630,Dong_2017,Proteaceae,Grevillea,woody,long,0,NM,Grevillea decurrens,-13.158,130.778,8.01888704,NA,504.926113,NA,62.96710634,NA,-13.158130.778
6628,Dong_2017,Proteaceae,Grevillea,woody,long,0,NM,Grevillea decurrens,-13.158,130.778,7.44405451,NA,489.9242249,NA,65.81416407,NA,-13.158130.778
7013,Schmidt_2003,Proteaceae,Grevillea,woody,long,0,NM,Grevillea decurrens,-12.65,132.9166667,11.6,NA,NA,NA,NA,NA,-12.65132.9166667
7039,Schulze_1998,Proteaceae,Grevillea,woody,long,0,NM,Grevillea dimidiata,-17.300833,130.756111,7.73,NA,NA,NA,NA,NA,-17.300833130.756111
7043,Schulze_1998,Proteaceae,Grevillea,woody,long,0,NM,Grevillea juncifolia,-23.376667,129.378889,10.05,NA,NA,NA,NA,NA,-23.376667129.378889
7044,Schulze_1998,Proteaceae,Grevillea,woody,long,0,NM,Grevillea juncifolia,-25.146667,128.565278,8.05,NA,NA,NA,NA,NA,-25.146667128.565278
7020,Schmidt_2003,Proteaceae,Grevillea,woody,long,0,NM,Grevillea mimosoides,-12.65,132.9166667,8,NA,NA,NA,NA,NA,-12.65132.9166667
6634,Dong_2017,Proteaceae,Grevillea,woody,long,0,NM,Grevillea parallela,-17.355,137.158,8.16883752,NA,484.3618851,NA,59.29385716,NA,-17.355137.158
6638,Dong_2017,Proteaceae,Grevillea,woody,long,0,NM,Grevillea pteridifolia,-14.126,134.387,8.48075397,NA,493.9310516,NA,58.24140794,NA,-14.126134.387
7022,Schmidt_2003,Proteaceae,Grevillea,woody,long,0,NM,Grevillea pteridifolia,-12.65,132.9166667,9.1,NA,NA,NA,NA,NA,-12.65132.9166667
7024,Schmidt_2003,Proteaceae,Grevillea,woody,long,0,NM,Grevillea pteridifolia,-12.65,132.9166667,6.6,NA,NA,NA,NA,NA,-12.65132.9166667
7037,Schulze_1998,Proteaceae,Grevillea,woody,long,0,NM,Grevillea pyramidalis,-14.3,132.091389,5.58,NA,NA,NA,NA,NA,-14.3132.091389
6636,Dong_2017,Proteaceae,Grevillea,woody,long,0,NM,Grevillea refracta,-14.126,134.387,11.45501618,NA,506.964462,NA,44.25698349,NA,-14.126134.387
6633,Dong_2017,Proteaceae,Grevillea,woody,long,0,NM,Grevillea striata,-18.786,136.865,5.75605312,NA,485.8450885,NA,84.40594247,NA,-18.786136.865
6631,Dong_2017,Proteaceae,Grevillea,woody,long,0,NM,Grevillea striata,-18.906,137.069,5.01825458,NA,475.2544407,NA,94.70512767,NA,-18.906137.069
6639,Dong_2017,Proteaceae,Hakea,woody,long,0,NM,Hakea arborescens,-14.674,133.845,6.58210117,NA,442.8879523,NA,67.28671299,NA,-14.674133.845
7038,Schulze_1998,Proteaceae,Hakea,woody,long,0,NM,Hakea arborescens,-16.13,130.933056,5.66,NA,NA,NA,NA,NA,-16.13130.933056
6635,Dong_2017,Proteaceae,Hakea,woody,long,0,NM,Hakea chordophylla,-14.126,134.387,8.07842402,NA,481.5591651,NA,59.61053343,NA,-14.126134.387
6632,Dong_2017,Proteaceae,Hakea,woody,long,0,NM,Hakea chordophylla,-18.906,137.069,4.78889123,NA,466.3938027,NA,97.39076966,NA,-18.906137.069
6907,Niinemets_2009,Proteaceae,Hakea,woody,long,0,NM,Hakea dactyloides,-33.591,151.28,5,0.152,529,32.89473684,105.8,3480.263158,-33.591151.28
6906,Niinemets_2009,Proteaceae,Hakea,woody,long,0,NM,Hakea dactyloides,-33.693,151.145,4.4,0.153,544,28.75816993,123.6363636,3555.555556,-33.693151.145
6905,Niinemets_2009,Proteaceae,Hakea,woody,long,0,NM,Hakea dactyloides,-33.693,151.145,3.6,0.231,537,15.58441558,149.1666667,2324.675325,-33.693151.145
6624,Dong_2017,Proteaceae,Hakea,woody,long,0,NM,Hakea divaricata,-22.29,133.616,23.52196299,NA,472.189292,NA,20.07439992,NA,-22.29133.616
6625,Dong_2017,Proteaceae,Hakea,woody,long,0,NM,Hakea divaricata,-22.289,133.613,7.416,NA,459.7653895,NA,61.99641174,NA,-22.289133.613
7041,Schulze_1998,Proteaceae,Hakea,woody,long,0,NM,Hakea divaricata,-23.221944,129.8925,5.78,NA,NA,NA,NA,NA,-23.221944129.8925
7042,Schulze_1998,Proteaceae,Hakea,woody,long,0,NM,Hakea divaricata,-23.376667,129.378889,7.55,NA,NA,NA,NA,NA,-23.376667129.378889
7040,Schulze_1998,Proteaceae,Hakea,woody,long,0,NM,Hakea leucoptera,-17.300833,130.756111,5.34,NA,NA,NA,NA,NA,-17.300833130.756111
6673,Funk_2016,Proteaceae,Hakea,woody,long,0,NM,Hakea prostrata,-32.04667,115.83639,13.9,0.38271829,NA,36.31914221,NA,NA,-32.04667115.83639
6674,Funk_2016,Proteaceae,Hakea,woody,long,0,NM,Hakea prostrata,-32.04667,115.83639,10.2,0.57523437,NA,17.73190291,NA,NA,-32.04667115.83639
6675,Funk_2016,Proteaceae,Hakea,woody,long,0,NM,Hakea prostrata,-32.04667,115.83639,15.2,0.7717554,NA,19.69535944,NA,NA,-32.04667115.83639
6676,Funk_2016,Proteaceae,Hakea,woody,long,0,NM,Hakea prostrata,-32.04667,115.83639,12.7,0.39545453,NA,32.11494378,NA,NA,-32.04667115.83639
6677,Funk_2016,Proteaceae,Hakea,woody,long,0,NM,Hakea prostrata,-32.04667,115.83639,12.1,1.05414155,NA,11.47853436,NA,NA,-32.04667115.83639
7361,Caldwell_2016,Rutaceae,Leionema,woody,long,0,AM,Leionema bilobum,-37.983,145.8,14.3,NA,NA,NA,NA,NA,-37.983145.8
7362,Caldwell_2016,Rutaceae,Leionema,woody,long,0,AM,Leionema bilobum,-37.983,145.8,12.2,NA,NA,NA,NA,NA,-37.983145.8
7363,Caldwell_2016,Rutaceae,Leionema,woody,long,0,AM,Leionema bilobum,-37.983,145.8,14.6,NA,NA,NA,NA,NA,-37.983145.8
7364,Caldwell_2016,Rutaceae,Leionema,woody,long,0,AM,Leionema bilobum,-37.983,145.8,12.8,NA,NA,NA,NA,NA,-37.983145.8
7365,Caldwell_2016,Rutaceae,Leionema,woody,long,0,AM,Leionema bilobum,-37.983,145.8,13,NA,NA,NA,NA,NA,-37.983145.8
4541,Schmidt_1997,Myrtaceae,Leptospermum,woody,long,0,EcM-AM,Leptospermum speciosum,-26.9,152.9,10,NA,NA,NA,NA,NA,-26.9152.9
4543,Schmidt_1997,Myrtaceae,Melaleuca,woody,long,0,EcM-AM,Melaleuca sieberi,-26.9,152.9,9.3,NA,NA,NA,NA,NA,-26.9152.9
7456,Schmidt_2003,Rutaceae,Melicope,woody,long,0,AM,Melicope elleryana,-12.65,132.9166667,15,NA,NA,NA,NA,NA,-12.65132.9166667
7743,Guilherme_Pereira_2019,Scrophulariaceae,Myoporum,woody,long,0,AM,Myoporum insulare,-30.407139,115.081852,15.323,NA,NA,NA,NA,NA,-30.407139115.081852
7744,Guilherme_Pereira_2019,Scrophulariaceae,Myoporum,woody,long,0,AM,Myoporum insulare,-30.407139,115.081852,17.609,NA,NA,NA,NA,NA,-30.407139115.081852
7745,Guilherme_Pereira_2019,Scrophulariaceae,Myoporum,woody,long,0,AM,Myoporum insulare,-30.407139,115.081852,19.082,NA,NA,NA,NA,NA,-30.407139115.081852
7746,Guilherme_Pereira_2019,Scrophulariaceae,Myoporum,woody,long,0,AM,Myoporum insulare,-30.407139,115.081852,19.963,NA,NA,NA,NA,NA,-30.407139115.081852
7747,Guilherme_Pereira_2019,Scrophulariaceae,Myoporum,woody,long,0,AM,Myoporum insulare,-30.407139,115.081852,22.431,NA,NA,NA,NA,NA,-30.407139115.081852
7748,Guilherme_Pereira_2019,Scrophulariaceae,Myoporum,woody,long,0,AM,Myoporum insulare,-30.407139,115.081852,19.042,NA,NA,NA,NA,NA,-30.407139115.081852
7749,Guilherme_Pereira_2019,Scrophulariaceae,Myoporum,woody,long,0,AM,Myoporum insulare,-30.407139,115.081852,16.184,NA,NA,NA,NA,NA,-30.407139115.081852
7750,Guilherme_Pereira_2019,Scrophulariaceae,Myoporum,woody,long,0,AM,Myoporum insulare,-30.407139,115.081852,15.924,NA,NA,NA,NA,NA,-30.407139115.081852
7751,Guilherme_Pereira_2019,Scrophulariaceae,Myoporum,woody,long,0,AM,Myoporum insulare,-30.407139,115.081852,14.054,NA,NA,NA,NA,NA,-30.407139115.081852
7752,Guilherme_Pereira_2019,Scrophulariaceae,Myoporum,woody,long,0,AM,Myoporum insulare,-30.407139,115.081852,18.597,NA,NA,NA,NA,NA,-30.407139115.081852
7753,Guilherme_Pereira_2019,Scrophulariaceae,Myoporum,woody,long,0,AM,Myoporum insulare,-30.407139,115.081852,19.986,0.925,NA,21.60648649,NA,NA,-30.407139115.081852
7754,Guilherme_Pereira_2019,Scrophulariaceae,Myoporum,woody,long,0,AM,Myoporum insulare,-30.407139,115.081852,18.24,1.163,NA,15.68357696,NA,NA,-30.407139115.081852
7755,Guilherme_Pereira_2019,Scrophulariaceae,Myoporum,woody,long,0,AM,Myoporum insulare,-30.407139,115.081852,18.816,1.934,NA,9.729058945,NA,NA,-30.407139115.081852
7756,Guilherme_Pereira_2019,Scrophulariaceae,Myoporum,woody,long,0,AM,Myoporum insulare,-30.407139,115.081852,21.148,4.279,NA,4.942276233,NA,NA,-30.407139115.081852
7757,Guilherme_Pereira_2019,Scrophulariaceae,Myoporum,woody,long,0,AM,Myoporum insulare,-30.407139,115.081852,18.932,2.161,NA,8.760758908,NA,NA,-30.407139115.081852
7737,Dong_2017,Scrophulariaceae,Myoporum,woody,long,0,AM,Myoporum montanum,-32.321,137.954,14.34157303,NA,455.0048957,NA,31.72628935,NA,-32.321137.954
6529,Schmidt_2003,Primulaceae,Myrsine,woody,long,0,AM,Myrsine benthamiana,-12.65,132.9166667,12,NA,NA,NA,NA,NA,-12.65132.9166667
7453,Schmidt_1997,Rutaceae,Philotheca,woody,long,0,AM,Philotheca myoporoides,-26.9,152.9,8.1,NA,NA,NA,NA,NA,-26.9152.9
7313,Dong_2017,Rubiaceae,Psydrax,woody,long,0,AM,Psydrax latifolia,-22.289,133.613,9.78035398,NA,468.0705354,NA,47.85824075,NA,-22.289133.613
2689,Schmidt_2003,Loganiaceae,Strychnos,woody,long,0,AM,Strychnos lucida,-12.65,132.9166667,22,NA,NA,NA,NA,NA,-12.65132.9166667
777,Schmidt_2003,Combretaceae,Terminalia,woody,long,0,AM,Terminalia latipes,-12.65,132.9166667,13.2,NA,NA,NA,NA,NA,-12.65132.9166667
2128,Schulze_2014,Fabaceae,Vachellia,woody,long,1,AM,Vachellia pachyphloia,-16.0072222,125.5891667,22.805,NA,488.635,NA,21.42666082,NA,-16.0072222125.5891667
2132,Schulze_2014,Fabaceae,Vachellia,woody,long,1,AM,Vachellia suberosa,-16.1452778,125.1391667,25.31,NA,476.023,NA,18.80770446,NA,-16.1452778125.1391667
198,Schmidt_2003,Apocynaceae,Wrightia,woody,long,0,AM,Wrightia pubescens,-12.65,132.9166667,33,NA,NA,NA,NA,NA,-12.65132.9166667
6884,Niinemets_2009,Proteaceae,Xylomelum,woody,long,0,NM,Xylomelum pyriforme,-33.578,151.298,13,0.367,535,35.42234332,41.15384615,1457.765668,-33.578151.298
6883,Niinemets_2009,Proteaceae,Xylomelum,woody,long,0,NM,Xylomelum pyriforme,-33.578,151.298,8.7,0.284,521,30.63380282,59.88505747,1834.507042,-33.578151.298
6882,Niinemets_2009,Proteaceae,Xylomelum,woody,long,0,NM,Xylomelum pyriforme,-33.578,151.298,5.8,0.355,531,16.33802817,91.55172414,1495.774648,-33.578151.298
6718,Gallagher_2018,Proteaceae,Xylomelum,woody,long,0,NM,Xylomelum pyriforme,-33.53835,151.2827,8.48,0.284,NA,29.85915493,NA,NA,-33.53835151.2827
7369,Edwards_2000,Rutaceae,Zieria,woody,long,0,AM,Zieria arborescens,-39.01667,146.3333,22.15,NA,NA,NA,NA,NA,-39.01667146.3333
7370,Edwards_2000,Rutaceae,Zieria,woody,long,0,AM,Zieria arborescens,-39.01667,146.3333,18.78,NA,NA,NA,NA,NA,-39.01667146.3333
7371,Edwards_2000,Rutaceae,Zieria,woody,long,0,AM,Zieria arborescens,-39.01667,146.3333,12.49,NA,NA,NA,NA,NA,-39.01667146.3333
7372,Edwards_2000,Rutaceae,Zieria,woody,long,0,AM,Zieria arborescens,-39.01667,146.3333,19.59,NA,NA,NA,NA,NA,-39.01667146.3333
7373,Edwards_2000,Rutaceae,Zieria,woody,long,0,AM,Zieria arborescens,-39.01667,146.3333,16.27,NA,NA,NA,NA,NA,-39.01667146.3333
7350,Caldwell_2016,Rutaceae,Zieria,woody,long,0,AM,Zieria arborescens,-37.983,145.8,21.4,NA,NA,NA,NA,NA,-37.983145.8
7366,Caldwell_2016,Rutaceae,Zieria,woody,long,0,AM,Zieria arborescens,-37.983,145.8,20.7,NA,NA,NA,NA,NA,-37.983145.8
7367,Caldwell_2016,Rutaceae,Zieria,woody,long,0,AM,Zieria arborescens,-37.983,145.8,20.4,NA,NA,NA,NA,NA,-37.983145.8
7368,Caldwell_2016,Rutaceae,Zieria,woody,long,0,AM,Zieria arborescens,-37.983,145.8,20,NA,NA,NA,NA,NA,-37.983145.8
1146,Dong_2017,Ericaceae,Astroloma,woody,long,0,ErM,Astroloma humifusum,-35.608,138.261,15.87829716,NA,473.5409015,NA,29.823154,NA,-35.608138.261
1142,Dong_2017,Ericaceae,Astroloma,woody,long,0,ErM,Astroloma humifusum,-32.321,137.954,11.79548,NA,487.42512,NA,41.32304239,NA,-32.321137.954
1143,Dong_2017,Ericaceae,Astroloma,woody,long,0,ErM,Astroloma humifusum,-34.881,138.708,9.74187605,NA,487.8924623,NA,50.08198214,NA,-34.881138.708
1621,Gallagher_2018,Fabaceae,Hovea,woody,long,1,AM,Hovea linearis,-33.58846,151.28337,19.2,0.311,NA,61.73633441,NA,NA,-33.58846151.28337
1141,Dong_2017,Ericaceae,Stenanthera,woody,long,0,uncertain,Stenanthera conostephioides,-34.609,138.861,13.29087067,NA,506.2526627,NA,38.09025573,NA,-34.609138.861
1144,Dong_2017,Ericaceae,Stenanthera,woody,long,0,uncertain,Stenanthera conostephioides,-34.881,138.708,10.61234151,NA,489.3301775,NA,46.10953926,NA,-34.881138.708
72,Gallagher_2018,Apiaceae,Xanthosia,woody,long,0,AM,Xanthosia pilosa,-33.57912,150.36555,7.55,0.17,NA,44.41176471,NA,NA,-33.57912150.36555
1539,Dong_2017,Fabaceae,Acacia,woody,long,1,EcM-AM,Acacia aptaneura,-26.278,134.999,18.03077994,NA,NA,NA,6.61898178,NA,-26.278134.999
1483,Dong_2017,Fabaceae,Acacia,woody,long,1,EcM-AM,Acacia aptaneura,-22.289,133.613,21.36251075,NA,499.1164574,NA,23.36412902,NA,-22.289133.613
1478,Dong_2017,Fabaceae,Acacia,woody,long,1,EcM-AM,Acacia aptaneura,-22.29,133.616,17.90417732,NA,510.6874893,NA,28.52337084,NA,-22.29133.616
1511,Dong_2017,Fabaceae,Acacia,woody,long,1,EcM-AM,Acacia aptaneura,-24.034,133.972,16.45326679,NA,474.4510889,NA,28.83628491,NA,-24.034133.972
1488,Dong_2017,Fabaceae,Acacia,woody,long,1,EcM-AM,Acacia aptaneura,-24.358,132.936,7.79962142,NA,268.387073,NA,34.41026924,NA,-24.358132.936
1499,Dong_2017,Fabaceae,Acacia,woody,long,1,EcM-AM,Acacia aptaneura,-25.9,133.897,14.80566055,NA,517.5777982,NA,34.95810244,NA,-25.9133.897
1851,Schmidt_2003,Fabaceae,Acacia,woody,long,1,EcM-AM,Acacia auriculiformis,-12.65,132.9166667,17.7,NA,NA,NA,NA,NA,-12.65132.9166667
1855,Schmidt_2003,Fabaceae,Acacia,woody,long,1,EcM-AM,Acacia auriculiformis,-12.65,132.9166667,24.3,NA,NA,NA,NA,NA,-12.65132.9166667
1538,Dong_2017,Fabaceae,Acacia,woody,long,1,EcM-AM,Acacia cambagei,-26.278,134.999,13.60884992,NA,NA,NA,7.303734914,NA,-26.278134.999
1623,Gray_2019,Fabaceae,Acacia,woody,long,1,EcM-AM,Acacia celsa,-17.609964,145.766577,27.6,1.36,NA,20.29411765,NA,NA,-17.609964145.766577
2068,Schulze_2014,Fabaceae,Acacia,woody,long,1,EcM-AM,Acacia citrinoviridis,-23.9572222,115.1266667,14.762,NA,505.485,NA,34.24231134,NA,-23.9572222115.1266667
1507,Dong_2017,Fabaceae,Acacia,woody,long,1,EcM-AM,Acacia estrophiolata,-24.034,133.972,27.96351126,NA,510.7648874,NA,18.26540604,NA,-24.034133.972
1490,Dong_2017,Fabaceae,Acacia,woody,long,1,EcM-AM,Acacia estrophiolata,-24.358,132.936,22.92726613,NA,534.0520968,NA,23.29331782,NA,-24.358132.936
2122,Schulze_2014,Fabaceae,Acacia,woody,long,1,EcM-AM,Acacia lamprocarpa,-16.9055556,125.7611111,22.381,NA,523.93,NA,23.40958849,NA,-16.9055556125.7611111
1878,Schmidt_2003,Fabaceae,Acacia,woody,long,1,EcM-AM,Acacia lamprocarpa,-12.65,132.9166667,17.6,NA,NA,NA,NA,NA,-12.65132.9166667
7376,Gray_2019,Rutaceae,Acronychia,woody,long,0,AM,Acronychia acidula,-17.277014,145.461965,25.9,5.73,NA,4.520069808,NA,NA,-17.277014145.461965
2791,Schulze_1998,Malvaceae,Adansonia,woody,long,0,AM,Adansonia gregorii,-15.586667,131.116111,15.76,NA,NA,NA,NA,NA,-15.586667131.116111
2792,Schulze_1998,Malvaceae,Adansonia,woody,long,0,AM,Adansonia gregorii,-15.586667,131.116111,14.75,NA,NA,NA,NA,NA,-15.586667131.116111
2793,Schulze_1998,Malvaceae,Adansonia,woody,long,0,AM,Adansonia gregorii,-15.586667,131.116111,13.48,NA,NA,NA,NA,NA,-15.586667131.116111
2794,Schulze_1998,Malvaceae,Adansonia,woody,long,0,AM,Adansonia gregorii,-15.586667,131.116111,22.96,NA,NA,NA,NA,NA,-15.586667131.116111
2795,Schulze_1998,Malvaceae,Adansonia,woody,long,0,AM,Adansonia gregorii,-15.586667,131.116111,27.19,NA,NA,NA,NA,NA,-15.586667131.116111
1908,Schmidt_2003,Fabaceae,Adenanthera,woody,long,1,AM,Adenanthera pavonina,-12.65,132.9166667,22.5,NA,NA,NA,NA,NA,-12.65132.9166667
301,Niinemets_2009,Araucariaceae,Agathis,woody,long,0,AM,Agathis robusta,-33.7833333,151.1166667,11,0.78,522,14.1025641,47.45454545,669.2307692,-33.7833333151.1166667
7549,Dong_2017,Sapindaceae,Alectryon,woody,long,0,AM,Alectryon oleifolius,-32.829,138.033,18.04496938,NA,508.6072179,NA,28.18554065,NA,-32.829138.033
1287,Wills_2018,Euphorbiaceae,Aleurites,woody,long,0,AM,Aleurites moluccanus,-17.17724,145.58667,20.58,2.84970546,452.2,7.221798985,21.97278912,158.6830661,-17.17724145.58667
1247,Gray_2019,Euphorbiaceae,Aleurites,woody,long,0,AM,Aleurites rockinghamensis,-17.277014,145.461965,19.38,1.35,NA,14.35555556,NA,NA,-17.277014145.461965
644,Schulze_1998,Casuarinaceae,Allocasuarina,woody,long,1,EcM-AM,Allocasuarina decaisneana,-23.376667,129.378889,9.3,NA,NA,NA,NA,NA,-23.376667129.378889
645,Schulze_1998,Casuarinaceae,Allocasuarina,woody,long,1,EcM-AM,Allocasuarina decaisneana,-25.146667,128.565278,9.3,NA,NA,NA,NA,NA,-25.146667128.565278
646,Schulze_1998,Casuarinaceae,Allocasuarina,woody,long,1,EcM-AM,Allocasuarina decaisneana,-25.303056,130.697222,11.56,NA,NA,NA,NA,NA,-25.303056130.697222
616,Dong_2017,Casuarinaceae,Allocasuarina,woody,long,1,EcM-AM,Allocasuarina verticillata,-34.005,138.959,19.35308411,NA,482.2158879,NA,24.91674635,NA,-34.005138.959
617,Dong_2017,Casuarinaceae,Allocasuarina,woody,long,1,EcM-AM,Allocasuarina verticillata,-34.933,138.727,16.97238095,NA,474.2076191,NA,27.93995848,NA,-34.933138.727
614,Dong_2017,Casuarinaceae,Allocasuarina,woody,long,1,EcM-AM,Allocasuarina verticillata,-32.829,138.033,14.40008224,NA,447.2950658,NA,31.06197995,NA,-32.829138.033
612,Dong_2017,Casuarinaceae,Allocasuarina,woody,long,1,EcM-AM,Allocasuarina verticillata,-34.609,138.861,14.9827509,NA,470.2056452,NA,31.38313173,NA,-34.609138.861
618,Dong_2017,Casuarinaceae,Allocasuarina,woody,long,1,EcM-AM,Allocasuarina verticillata,-35.608,138.261,11.89848079,NA,472.9919571,NA,39.75229825,NA,-35.608138.261
189,Schmidt_2003,Apocynaceae,Alstonia,woody,long,0,AM,Alstonia actinophylla,-12.65,132.9166667,20.2,NA,NA,NA,NA,NA,-12.65132.9166667
192,Schmidt_2003,Apocynaceae,Alstonia,woody,long,0,AM,Alstonia actinophylla,-12.65,132.9166667,19,NA,NA,NA,NA,NA,-12.65132.9166667
172,Buckton_2019,Apocynaceae,Alstonia,woody,long,0,AM,Alstonia scholaris,-16.1,145.4,20.43333134,NA,489.5904224,NA,23.9603819,NA,-16.1145.4
179,Gray_2019,Apocynaceae,Alstonia,woody,long,0,AM,Alstonia scholaris,-16.1034167,145.4478833,25.46,1.16,NA,21.94827586,NA,NA,-16.1034167145.4478833
5822,Taylor_2008,Myrtaceae,Angophora,woody,long,0,EcM-AM,Angophora bakeri,-33.661667,150.782778,8.5,NA,NA,NA,NA,NA,-33.661667150.782778
5823,Taylor_2008,Myrtaceae,Angophora,woody,long,0,EcM-AM,Angophora bakeri,-33.661667,150.782778,12.2,NA,NA,NA,NA,NA,-33.661667150.782778
5825,Taylor_2008,Myrtaceae,Angophora,woody,long,0,EcM-AM,Angophora bakeri,-33.661667,150.782778,11.8,NA,NA,NA,NA,NA,-33.661667150.782778
5826,Taylor_2008,Myrtaceae,Angophora,woody,long,0,EcM-AM,Angophora bakeri,-33.661667,150.782778,12.8,NA,NA,NA,NA,NA,-33.661667150.782778
5827,Taylor_2008,Myrtaceae,Angophora,woody,long,0,EcM-AM,Angophora bakeri,-33.661667,150.782778,13.4,NA,NA,NA,NA,NA,-33.661667150.782778
5828,Taylor_2008,Myrtaceae,Angophora,woody,long,0,EcM-AM,Angophora bakeri,-33.661667,150.782778,12.5,NA,NA,NA,NA,NA,-33.661667150.782778
4255,Kotowska_2020,Myrtaceae,Angophora,woody,long,0,EcM-AM,Angophora costata,-33.3716443,151.3215423,6.27999,0.328277607,NA,19.13011995,NA,NA,-33.3716443151.3215423
4256,Kotowska_2020,Myrtaceae,Angophora,woody,long,0,EcM-AM,Angophora costata,-33.3714206,151.3207965,8.94546,0.432647999,NA,20.67606928,NA,NA,-33.3714206151.3207965
4257,Kotowska_2020,Myrtaceae,Angophora,woody,long,0,EcM-AM,Angophora costata,-33.3714206,151.3207965,9.470705,0.343303371,NA,27.58698516,NA,NA,-33.3714206151.3207965
4258,Kotowska_2020,Myrtaceae,Angophora,woody,long,0,EcM-AM,Angophora costata,-33.3707891,151.317865,10.596825,0.607932012,NA,17.43093766,NA,NA,-33.3707891151.317865
4259,Kotowska_2020,Myrtaceae,Angophora,woody,long,0,EcM-AM,Angophora costata,-33.3707891,151.317865,8.04071,0.421071412,NA,19.09583451,NA,NA,-33.3707891151.317865
5798,Taylor_2008,Myrtaceae,Angophora,woody,long,0,EcM-AM,Angophora costata,-33.19833,151.316389,9.5,NA,NA,NA,NA,NA,-33.19833151.316389
5799,Taylor_2008,Myrtaceae,Angophora,woody,long,0,EcM-AM,Angophora costata,-33.19833,151.316389,11.6,NA,NA,NA,NA,NA,-33.19833151.316389
5803,Taylor_2008,Myrtaceae,Angophora,woody,long,0,EcM-AM,Angophora costata,-33.19833,151.316389,9.9,NA,NA,NA,NA,NA,-33.19833151.316389
5805,Taylor_2008,Myrtaceae,Angophora,woody,long,0,EcM-AM,Angophora costata,-33.19833,151.316389,11.1,NA,NA,NA,NA,NA,-33.19833151.316389
5806,Taylor_2008,Myrtaceae,Angophora,woody,long,0,EcM-AM,Angophora costata,-33.19833,151.316389,8.1,NA,NA,NA,NA,NA,-33.19833151.316389
4957,Schulze_2006,Myrtaceae,Angophora,woody,long,0,EcM-AM,Angophora costata,-35.4333333,138.7666667,8.3,NA,NA,NA,NA,NA,-35.4333333138.7666667
302,Niinemets_2009,Araucariaceae,Araucaria,woody,long,0,AM,Araucaria bidwillii,-33.7833333,151.1166667,13,1.655,489,7.854984894,37.61538462,295.4682779,-33.7833333151.1166667
2777,Read_2003,Malvaceae,Argyrodendron,woody,long,0,AM,Argyrodendron trifoliolatum,-37.8,145,16,0.08,NA,200,NA,NA,-37.8145
2778,Read_2003,Malvaceae,Argyrodendron,woody,long,0,AM,Argyrodendron trifoliolatum,-37.8,145,14.1,0.13,NA,108.4615385,NA,NA,-37.8145
2796,Sendall_2016,Malvaceae,Argyrodendron,woody,long,0,AM,Argyrodendron trifoliolatum,-28.63,153.36,17,0.739,NA,23.00405954,NA,NA,-28.63153.36
