Unique_ID,dataset_id,observation_id,family,genus,species_binom,woodiness,reclass_life_history,putative_BNF,myc_type,lat_deg,long_deg,leaf_N_per_dry_mass,leaf_P_per_dry_mass,leaf_C_per_dry_mass,NP_ratio,CN_ratio,CP_ratio,SN_total_0_30,SP_total_0_30,SOC_total_0_30,CEC_total_0_30,AP_total_0_30,NPP,MAT,PPT,AET,precip_seasonality,temp_seasonality
4343,MacinnisNg_2016,MacinnisNg_2016_110,Myrtaceae,Eucalyptus,Eucalyptus_macrorhyncha,1,long,0,EcM-AM,-34.4572,149.469,15.5,NA,539,NA,34.7741936,NA,0.132,0.027,1.481,6.354,9.944,8620.474,12.39,706.943,634.900024,15.0836077,513.709595
5215,Schulze_2006_2,Schulze_2006_2_196,Myrtaceae,Eucalyptus,Eucalyptus_tenera,1,long,0,EcM-AM,-31.191389,120.942222,8.3,NA,539,NA,64.939759,NA,0.037,0.009,0.696,9.599,4.15,3083.316,17.801,294.457,279.742859,24.035965,552.115051
5090,Schulze_2006_2,Schulze_2006_2_071,Myrtaceae,Eucalyptus,Eucalyptus_phaenophylla,1,long,0,EcM-AM,-33.711111,118.365,8,NA,539,NA,67.375,NA,0.059,0.011,0.985,10.763,4.507,4434.368,15.569,345.071,327.271423,37.2614937,426.066162
7481,Wills_2018,Wills_2018_110,Rutaceae,Flindersia,Flindersia_pimenteliana,1,long,0,AM,-17.11345,145.60134,18.17,0.78301709,539,23.2051129,29.6642818,688.363009,0.19,0.022,3.224,3.854,12.107,10147.895,20.31,2271.538,1187.94763,84.0134049,278.831451
208,Wills_2018,Wills_2018_017,Apocynaceae,Alstonia,Alstonia_muelleriana,1,long,0,AM,-17.11345,145.60134,19.28,0.6617978,539,29.1327653,27.9564315,814.448159,0.19,0.022,3.224,3.854,12.107,10147.895,20.31,2271.538,1187.94763,84.0134049,278.831451
4354,Niinemets_2009,Niinemets_2009_005,Myrtaceae,Eucalyptus,Eucalyptus_umbra,1,long,0,EcM-AM,-33.578,151.298,7.2,0.277,539,25.9927798,74.8611111,1945.84838,0.159,0.026,3.075,9.04,10.287,15049.842,18.142,1197.052,1007.96668,27.8615437,351.318665
5680,Schulze_2014,Schulze_2014_072,Myrtaceae,Eucalyptus,Eucalyptus_yilgarnensis,1,long,0,EcM-AM,-30.019444,119.678889,10.21,NA,538.619,NA,52.7540646,NA,0.028,0.013,0.673,6.255,7.3,2474.263,19.238,234.595,222.895233,32.1318626,618.794495
3894,Crous_2019,Crous_2019_059,Myrtaceae,Eucalyptus,Eucalyptus_tereticornis,1,long,0,EcM-AM,-33.6167,150.7333,21.197712,0.991605,538.421885,21.3771734,25.4,542.980204,0.136,0.037,1.394,12.597,7.3,11632,17.849,780.781,727.466675,33.4584084,439.668457
5108,Schulze_2006_2,Schulze_2006_2_089,Myrtaceae,Eucalyptus,Eucalyptus_flocktoniae,1,long,0,EcM-AM,-33.381667,118.51,11.1,NA,538.4,NA,48.5045045,NA,0.059,0.013,0.928,8.253,8,4434.368,16.351,307.814,292.457153,41.2403603,451.056
5164,Schulze_2006_2,Schulze_2006_2_145,Myrtaceae,Eucalyptus,Eucalyptus_longicornis,1,long,0,EcM-AM,-32.164722,119.748889,11,NA,538.4,NA,48.9454546,NA,0.05,0.009,0.914,6.481,5.164,3733.474,16.516,337.295,320.680939,38.175972,505.77124
2252,Wright_2019,Wright_2019_007,Fabaceae,Acacia,Acacia_latescens,1,long,1,EcM-AM,-12.4528,131.1083,20.4,0.5219,538.4,39.0879479,26.3921569,1031.61525,0.073,0.018,1.401,2.804,3.986,4854.368,27.347,1608.548,1215.83814,109.306564,175.971329
5767,Schulze_2014,Schulze_2014_501,Myrtaceae,Eucalyptus,Eucalyptus_longissima,1,long,0,EcM-AM,-30.430556,119.633889,13.949,NA,538.276,NA,38.5888594,NA,0.035,0.014,0.779,7.238,4.15,2474.263,18.587,245.995,233.742859,40.5684319,598.404419
4344,MacinnisNg_2016,MacinnisNg_2016_111,Myrtaceae,Eucalyptus,Eucalyptus_macrorhyncha,1,long,0,EcM-AM,-34.4572,149.469,15.8,NA,538,NA,34.0506329,NA,0.132,0.027,1.481,6.354,9.944,8620.474,12.39,706.943,634.900024,15.0836077,513.709595
4348,MacinnisNg_2016,MacinnisNg_2016_115,Myrtaceae,Eucalyptus,Eucalyptus_macrorhyncha,1,long,0,EcM-AM,-34.4572,149.469,13.6,NA,538,NA,39.5588235,NA,0.132,0.027,1.481,6.354,9.944,8620.474,12.39,706.943,634.900024,15.0836077,513.709595
4353,MacinnisNg_2016,MacinnisNg_2016_120,Myrtaceae,Eucalyptus,Eucalyptus_macrorhyncha,1,long,0,EcM-AM,-34.4572,149.469,13.2,NA,538,NA,40.7575758,NA,0.132,0.027,1.481,6.354,9.944,8620.474,12.39,706.943,634.900024,15.0836077,513.709595
4330,MacinnisNg_2016,MacinnisNg_2016_097,Myrtaceae,Eucalyptus,Eucalyptus_macrorhyncha,1,long,0,EcM-AM,-34.4572,149.469,11.6,NA,538,NA,46.3793103,NA,0.132,0.027,1.481,6.354,9.944,8620.474,12.39,706.943,634.900024,15.0836077,513.709595
1754,Niinemets_2009,Niinemets_2009_034,Fabaceae,Acacia,Acacia_myrtifolia,1,long,1,EcM-AM,-33.591,151.28,16.6,0.148,538,112.162162,32.4096386,3635.13514,0.17,0.027,2.346,8.368,10.45,15049.842,17.838,1211.952,1003.04761,38.5664215,353.363709
3899,Crous_2019,Crous_2019_064,Myrtaceae,Eucalyptus,Eucalyptus_tereticornis,1,long,0,EcM-AM,-33.6167,150.7333,14.306654,0.659719,537.93019,21.6859815,37.6,815.392903,0.136,0.037,1.394,12.597,7.3,11632,17.849,780.781,727.466675,33.4584084,439.668457
5133,Schulze_2006_2,Schulze_2006_2_114,Myrtaceae,Eucalyptus,Eucalyptus_phaenophylla,1,long,0,EcM-AM,-32.729722,119.004722,7.8,NA,537.6,NA,68.9230769,NA,0.043,0.009,1.145,7.466,3.52,3733.474,16.099,330.452,314.071442,38.928997,471.503662
5199,Schulze_2006_2,Schulze_2006_2_180,Myrtaceae,Eucalyptus,Eucalyptus_histophylla,1,long,0,EcM-AM,-31.576111,120.578611,8,NA,537.5,NA,67.1875,NA,0.043,0.008,0.861,8.713,3.657,3083.316,17.301,278.4,264.538086,28.7880325,537.61261
4371,Niinemets_2009,Niinemets_2009_087,Myrtaceae,Eucalyptus,Eucalyptus_racemosa,1,long,0,EcM-AM,-33.642,150.696,8.55,0.381,537.5,22.4409449,62.8654971,1410.76116,0.089,0.022,1.223,8.655,7.3,11632,17.69,781.643,728.276184,32.6483879,434.865875
1916,Schmidt_2003,Schmidt_2003_154,Fabaceae,Cajanus,Cajanus_acutifolius,1,long,1,AM,-12.65,132.916667,17,NA,537.45,NA,31.6147059,NA,0.058,0.012,1.115,5.66,3.657,5434.158,28.155,1424.2,1119.08093,113.805107,185.657608
6734,Grootemaat_2017_2,Grootemaat_2017_2_207,Proteaceae,Hakea,Hakea_dactyloides,1,long,0,NM,-33.693889,151.143056,6.61264784,0.18575892,537.427997,35.5980097,81.2727382,2893.14773,0.177,0.032,2.85,13.513,11.107,15049.842,17.461,1163.224,970.280945,28.5796318,395.367828
1527,Dong_2017,Dong_2017_174,Fabaceae,Erythrophleum,Erythrophleum_chlorostachys,1,long,1,AM,-14.126,134.387,17.6994382,NA,537.426891,NA,30.364065,NA,0.046,0.018,0.596,4.085,2.493,5277.737,27.689,853.433,794.538086,115.324364,296.812286
1872,Schmidt_2003,Schmidt_2003_033,Fabaceae,Acacia,Acacia_gonocarpa,1,long,1,EcM-AM,-12.65,132.916667,19,NA,537.3,NA,28.2789474,NA,0.058,0.012,1.115,5.66,3.657,5434.158,28.155,1424.2,1119.08093,113.805107,185.657608
5146,Schulze_2006_2,Schulze_2006_2_127,Myrtaceae,Eucalyptus,Eucalyptus_salmonophloia,1,long,0,EcM-AM,-32.110278,118.793333,12.4,NA,537.3,NA,43.3306452,NA,0.052,0.01,0.686,6.679,4,3704.526,17.563,295.933,281.271423,42.625824,531.401856
7477,Wills_2018,Wills_2018_106,Rutaceae,Flindersia,Flindersia_laevicarpa,1,long,0,AM,-17.11345,145.60134,12.35,0.39676229,537.2,31.1269501,43.4979757,1353.95932,0.19,0.022,3.224,3.854,12.107,10147.895,20.31,2271.538,1187.94763,84.0134049,278.831451
5107,Schulze_2006_2,Schulze_2006_2_088,Myrtaceae,Eucalyptus,Eucalyptus_salubris,1,long,0,EcM-AM,-33.381667,118.51,9.4,NA,537.1,NA,57.1382979,NA,0.059,0.013,0.928,8.253,8,4434.368,16.351,307.814,292.457153,41.2403603,451.056
4361,Niinemets_2009,Niinemets_2009_039,Myrtaceae,Angophora,Angophora_hispida,1,long,0,EcM-AM,-33.693,151.145,5.4,0.38,537,14.2105263,99.4444444,1413.1579,0.145,0.023,2.149,12.844,10.437,15049.842,17.461,1163.224,970.280945,28.5796318,395.367828
6905,Niinemets_2009,Niinemets_2009_057,Proteaceae,Hakea,Hakea_dactyloides,1,long,0,NM,-33.693,151.145,3.6,0.231,537,15.5844156,149.166667,2324.67533,0.145,0.023,2.149,12.844,10.437,15049.842,17.461,1163.224,970.280945,28.5796318,395.367828
3891,Crous_2019,Crous_2019_044,Myrtaceae,Eucalyptus,Eucalyptus_tereticornis,1,long,0,EcM-AM,-33.6167,150.7333,17.15516,0.647043,536.956508,26.5131684,31.3,829.86217,0.136,0.037,1.394,12.597,7.3,11632,17.849,780.781,727.466675,33.4584084,439.668457
3826,Cernusak_2011,Cernusak_2011_57,Myrtaceae,Corymbia,Corymbia_terminalis,1,long,0,EcM-AM,-15.259,132.371,7.7,0.381,536.9,20.2099738,69.7272727,1409.18635,0.051,0.022,0.603,7.919,3.164,4575.316,26.967,868.39,819.161926,114.027397,339.974091
2021,Schulze_2014,Schulze_2014_096,Fabaceae,Acacia,Acacia_effusifolia,1,long,1,EcM-AM,-29.723056,119.489167,18.325,NA,536.781,NA,29.2922783,NA,0.052,0.015,0.595,8.899,6.314,2315,19.365,249.757,237.328568,27.6689529,625.761841
5705,Schulze_2014,Schulze_2014_286,Myrtaceae,Eucalyptus,Eucalyptus_myriadena,1,long,0,EcM-AM,-31.213611,119.345556,13.966,NA,536.676,NA,38.4273235,NA,0.045,0.015,0.727,9.019,3.493,2846.579,18.561,309.529,294.190491,13.4601078,569.937561
257,Niinemets_2009,Niinemets_2009_024,Araliaceae,Polyscias,Polyscias_sambucifolia,1,long,0,AM,-33.783333,151.116667,13.7,0.741,536.2,18.488529,39.1386861,723.616734,0.116,0.023,1.709,9.824,8.136,15049.842,18.019,1051.581,926.904785,28.2423897,402.29715
5110,Schulze_2006_2,Schulze_2006_2_091,Myrtaceae,Eucalyptus,Eucalyptus_flocktoniae,1,long,0,EcM-AM,-33.381667,118.51,11.2,NA,536.1,NA,47.8660714,NA,0.059,0.013,0.928,8.253,8,4434.368,16.351,307.814,292.457153,41.2403603,451.056
2162,Schulze_2014,Schulze_2014_475,Fabaceae,Acacia,Acacia_platycarpa,1,long,1,EcM-AM,-15.768333,126.606944,20.563,NA,536.073,NA,26.0697855,NA,0.04,0.016,0.415,5.389,3.657,3300,25.891,1065.938,837.56189,114.912743,337.914734
1865,Schmidt_2003,Schmidt_2003_025,Fabaceae,Acacia,Acacia_dimidiata,1,long,1,EcM-AM,-12.65,132.916667,27,NA,536,NA,19.8518519,NA,0.058,0.012,1.115,5.66,3.657,5434.158,28.155,1424.2,1119.08093,113.805107,185.657608
5119,Schulze_2006_2,Schulze_2006_2_100,Myrtaceae,Eucalyptus,Eucalyptus_salubris,1,long,0,EcM-AM,-33.165,118.472778,10.2,NA,536,NA,52.5490196,NA,0.056,0.011,0.771,8.925,9.493,4434.368,16.799,312.257,296.676178,41.5682716,464.089813
5216,Schulze_2006_2,Schulze_2006_2_197,Myrtaceae,Eucalyptus,Eucalyptus_tenera,1,long,0,EcM-AM,-31.191389,120.942222,8,NA,535.9,NA,66.9875,NA,0.037,0.009,0.696,9.599,4.15,3083.316,17.801,294.457,279.742859,24.035965,552.115051
5209,Schulze_2006_2,Schulze_2006_2_190,Myrtaceae,Eucalyptus,Eucalyptus_salubris,1,long,0,EcM-AM,-31.511111,120.816389,9.6,NA,535.8,NA,55.8125,NA,0.043,0.009,0.845,6.9,3.15,3083.316,17.189,285.643,271.5,24.3111973,531.539185
5190,Schulze_2006_2,Schulze_2006_2_171,Myrtaceae,Eucalyptus,Eucalyptus_tenuis,1,long,0,EcM-AM,-31.780278,120.343333,11.6,NA,535.7,NA,46.1810345,NA,0.047,0.008,0.794,7.284,3.493,3083.316,16.743,295.576,280.942871,35.6122589,525.17096
3903,Crous_2019,Crous_2019_076,Myrtaceae,Eucalyptus,Eucalyptus_tereticornis,1,long,0,EcM-AM,-33.6167,150.7333,17.166353,0.622391,535.590214,27.5813002,31.2,860.536566,0.136,0.037,1.394,12.597,7.3,11632,17.849,780.781,727.466675,33.4584084,439.668457
5147,Schulze_2006_2,Schulze_2006_2_128,Myrtaceae,Eucalyptus,Eucalyptus_tephroclada,1,long,0,EcM-AM,-32.110278,118.793333,11.2,NA,535.4,NA,47.8035714,NA,0.052,0.01,0.686,6.679,4,3704.526,17.563,295.933,281.271423,25.7373772,531.401856
1501,Dong_2017,Dong_2017_084,Fabaceae,Senna,Senna_artemisioides,1,long,0,AM,-25.9,133.897,11.2873,NA,535.234667,NA,47.4191939,NA,0.031,0.02,0.336,7.666,11.601,1060.158,21.732,161.176,153.142853,32.7969818,639.596252
5088,Schulze_2006_2,Schulze_2006_2_069,Myrtaceae,Eucalyptus,Eucalyptus_astringens,1,long,0,EcM-AM,-33.711111,118.365,10,NA,535.1,NA,53.51,NA,0.059,0.011,0.985,10.763,4.507,4434.368,15.569,345.071,327.271423,37.2614937,426.066162
4346,MacinnisNg_2016,MacinnisNg_2016_113,Myrtaceae,Eucalyptus,Eucalyptus_macrorhyncha,1,long,0,EcM-AM,-34.4572,149.469,16,NA,535,NA,33.4375,NA,0.132,0.027,1.481,6.354,9.944,8620.474,12.39,706.943,634.900024,70.0478439,513.709595
5102,Schulze_2006_2,Schulze_2006_2_083,Myrtaceae,Eucalyptus,Eucalyptus_tenera,1,long,0,EcM-AM,-33.548056,118.3775,11.9,NA,535,NA,44.9579832,NA,0.064,0.012,0.886,8.513,5.493,4434.368,16.156,321.638,305.399994,27.8615437,429.192352
6884,Niinemets_2009,Niinemets_2009_020,Proteaceae,Xylomelum,Xylomelum_pyriforme,1,long,0,NM,-33.578,151.298,13,0.367,535,35.4223433,41.1538462,1457.76567,0.159,0.026,3.075,9.04,10.287,15049.842,18.142,1197.052,1007.96668,27.8615437,351.318665
6912,Niinemets_2009,Niinemets_2009_064,Proteaceae,Persoonia,Persoonia_lanceolata,1,long,0,NM,-33.693,151.145,3.2,0.216,535,14.8148148,167.1875,2476.85185,0.145,0.023,2.149,12.844,10.437,15049.842,17.461,1163.224,970.280945,28.5796318,395.367828
1246,Dong_2017,Dong_2017_256,Euphorbiaceae,Beyeria,Beyeria_lechenaultii,1,long,0,AM,-31.315,138.566,14.8253012,NA,534.741997,NA,36.0695536,NA,0.06,0.027,0.827,11.317,26.642,1242.526,17.938,276.562,262.757141,13.4601078,600.9021
5332,Schulze_2006_2,Schulze_2006_2_318,Myrtaceae,Eucalyptus,Eucalyptus_socialis,1,long,0,EcM-AM,-26.427222,126.412778,9.9,NA,534.5,NA,53.989899,NA,0.031,0.012,0.617,8.242,7.45,1105.684,22.753,242.086,229.957138,51.2569275,641.326172
2889,Wills_2018,Wills_2018_085,Meliaceae,Dysoxylum,Dysoxylum_pettigrewianum,1,long,0,AM,-17.17724,145.58667,35.09,3.29230434,534.5,10.6581884,15.2322599,162.348296,0.16,0.037,2.669,3.948,13.751,10147.895,21.299,1614.671,1131.16187,87.0468826,276.909363
5121,Schulze_2006_2,Schulze_2006_2_102,Myrtaceae,Eucalyptus,Eucalyptus_urna,1,long,0,EcM-AM,-33.165,118.472778,10.3,NA,534.4,NA,51.8834952,NA,0.056,0.011,0.771,8.925,9.493,4434.368,16.799,312.257,296.676178,41.5682716,464.089813
7478,Wills_2018,Wills_2018_107,Rutaceae,Flindersia,Flindersia_laevicarpa,1,long,0,AM,-17.11345,145.60134,10.2,0.5183704,534.4,19.6770495,52.3921569,1030.92306,0.19,0.022,3.224,3.854,12.107,10147.895,20.31,2271.538,1187.94763,84.0134049,278.831451
5690,Schulze_2014,Schulze_2014_098,Myrtaceae,Eucalyptus,Eucalyptus_ewartiana,1,long,0,EcM-AM,-29.674444,119.366111,9.971,NA,534.243,NA,53.5796811,NA,0.036,0.014,0.564,7.736,7.3,2315,19.507,254.986,242.24762,27.6689529,629.318237
1490,Dong_2017,Dong_2017_061,Fabaceae,Acacia,Acacia_estrophiolata,1,long,1,EcM-AM,-24.358,132.936,22.9272661,NA,534.052097,NA,23.2933178,NA,0.031,0.02,0.437,6.605,8.45,1172.737,22.183,232.133,220.566666,44.6856575,625.201172
5180,Schulze_2006_2,Schulze_2006_2_161,Myrtaceae,Eucalyptus,Eucalyptus_livida,1,long,0,EcM-AM,-32.164722,119.748889,7.5,NA,534,NA,71.2,NA,0.05,0.009,0.914,6.481,5.164,3733.474,16.516,337.295,320.680939,38.175972,505.77124
258,Niinemets_2009,Niinemets_2009_025,Araliaceae,Polyscias,Polyscias_sambucifolia,1,long,0,AM,-33.783333,151.116667,10.6,0.604,534,17.5496689,50.3773585,884.10596,0.116,0.023,1.709,9.824,8.136,15049.842,18.019,1051.581,926.904785,28.2423897,402.29715
4370,Niinemets_2009,Niinemets_2009_086,Myrtaceae,Eucalyptus,Eucalyptus_racemosa,1,long,0,EcM-AM,-33.642,150.696,7,0.31,534,22.5806452,76.2857143,1722.58065,0.089,0.022,1.223,8.655,7.3,11632,17.69,781.643,728.276184,33.5602646,434.865875
2108,Schulze_2014,Schulze_2014_296,Fabaceae,Acacia,Acacia_holosericea,1,long,1,EcM-AM,-19.972778,120.220556,21.715,NA,533.974,NA,24.590099,NA,0.036,0.013,0.644,5.534,3.507,1399,27.999,386.648,366.823822,103.177261,406.241791
2012,Schulze_2014,Schulze_2014_068,Fabaceae,Acacia,Acacia_prainii,1,long,1,EcM-AM,-30.006389,119.788611,17.143,NA,533.97,NA,31.1479904,NA,0.032,0.014,0.843,9.867,5.807,2474.263,19.177,234.186,222.495239,32.127636,614.208008
3955,Crous_2019,Crous_2019_175,Myrtaceae,Eucalyptus,Eucalyptus_tereticornis,1,long,0,EcM-AM,-33.6167,150.7333,18.1,0.837844,533.95,21.6030669,29.5,637.290474,0.136,0.037,1.394,12.597,7.3,11632,17.849,780.781,727.466675,33.4584084,439.668457
5103,Schulze_2006_2,Schulze_2006_2_084,Myrtaceae,Eucalyptus,Eucalyptus_tenera,1,long,0,EcM-AM,-33.548056,118.3775,11.3,NA,533.9,NA,47.2477876,NA,0.064,0.012,0.886,8.513,5.493,4434.368,16.156,321.638,305.399994,40.0464172,429.192352
2238,Wills_2018,Wills_2018_001,Fabaceae,Acacia,Acacia_aulacocarpa,1,long,1,EcM-AM,-17.11345,145.60134,31.56,1.460469,533.9,21.6094967,16.9169835,365.567499,0.19,0.022,3.224,3.854,12.107,10147.895,20.31,2271.538,1187.94763,84.0134049,278.831451
2010,Schulze_2014,Schulze_2014_053,Fabaceae,Acacia,Acacia_tetragonophylla,1,long,1,EcM-AM,-30.205556,119.863333,13.839,0.271,533.703,51.0664207,38.565142,1969.38376,0.043,0.016,1.043,6.046,7.63,2474.263,18.694,247.562,235.233337,32.0680199,600.251709
5123,Schulze_2006_2,Schulze_2006_2_104,Myrtaceae,Eucalyptus,Eucalyptus_marginata,1,long,0,EcM-AM,-32.664722,118.325833,13.9,NA,533.7,NA,38.3956835,NA,0.058,0.013,0.856,10.342,8.164,3704.526,17.369,284.462,270.271423,50.6137199,499.169006
5192,Schulze_2006_2,Schulze_2006_2_173,Myrtaceae,Eucalyptus,Eucalyptus_salubris,1,long,0,EcM-AM,-31.780278,120.343333,10.4,NA,533.6,NA,51.3076923,NA,0.047,0.008,0.794,7.284,3.493,3083.316,16.743,295.576,280.942871,35.6122589,525.17096
5037,Schulze_2006_2,Schulze_2006_2_018,Myrtaceae,Eucalyptus,Eucalyptus_wandoo,1,long,0,EcM-AM,-31.895278,116.558611,10.3,NA,533.4,NA,51.7864078,NA,0.069,0.015,1.125,4.757,6.014,6826.158,16.916,486.981,425.680939,73.9825516,506.387024
5112,Schulze_2006_2,Schulze_2006_2_093,Myrtaceae,Eucalyptus,Eucalyptus_pileata,1,long,0,EcM-AM,-33.381667,118.51,10.1,NA,533.4,NA,52.8118812,NA,0.059,0.013,0.928,8.253,8,4434.368,16.351,307.814,292.457153,28.3865261,451.056
5158,Schulze_2006_2,Schulze_2006_2_139,Myrtaceae,Eucalyptus,Eucalyptus_livida,1,long,0,EcM-AM,-32.277778,119.580833,9.5,NA,533.3,NA,56.1368421,NA,0.049,0.01,1.059,7.541,4,3733.474,16.579,349.852,332.604767,37.5077248,500.818085
5085,Schulze_2006_2,Schulze_2006_2_066,Myrtaceae,Eucalyptus,Eucalyptus_phaenophylla,1,long,0,EcM-AM,-33.919444,118.328889,8.4,NA,533.3,NA,63.4880952,NA,0.075,0.014,1.111,6.865,7.986,4434.368,15.781,356.333,338.171417,24.4065113,416.537842
2240,Wills_2018,Wills_2018_003,Fabaceae,Acacia,Acacia_aulacocarpa,1,long,1,EcM-AM,-17.11345,145.60134,24.83,0.93013211,533.3,26.6951326,21.4780508,573.359412,0.19,0.022,3.224,3.854,12.107,10147.895,20.31,2271.538,1187.94763,78.2768478,278.831451
5688,Schulze_2014,Schulze_2014_092,Myrtaceae,Eucalyptus,Eucalyptus_moderata,1,long,0,EcM-AM,-29.748333,119.475833,11.111,0.407,533.293,27.2997543,47.99685,1310.30221,0.033,0.013,0.658,6.655,5.807,2315,19.365,249.757,237.328568,28.1256638,625.198608
5142,Schulze_2006_2,Schulze_2006_2_123,Myrtaceae,Eucalyptus,Eucalyptus_wandoo,1,long,0,EcM-AM,-32.110278,118.793333,9.2,NA,533.2,NA,57.9565217,NA,0.052,0.01,0.686,6.679,4,3704.526,17.563,295.933,281.271423,42.625824,531.401856
1933,Schmidt_2003,Schmidt_2003_298,Fabaceae,Erythrophleum,Erythrophleum_chlorostachys,1,long,1,AM,-12.65,132.916667,22,NA,533,NA,24.2272727,NA,0.058,0.012,1.115,5.66,3.657,5434.158,28.155,1424.2,1119.08093,113.805107,185.657608
4351,MacinnisNg_2016,MacinnisNg_2016_118,Myrtaceae,Eucalyptus,Eucalyptus_macrorhyncha,1,long,0,EcM-AM,-34.4572,149.469,11.6,NA,533,NA,45.9482759,NA,0.132,0.027,1.481,6.354,9.944,8620.474,12.39,706.943,634.900024,15.0836077,513.709595
4355,Niinemets_2009,Niinemets_2009_006,Myrtaceae,Eucalyptus,Eucalyptus_umbra,1,long,0,EcM-AM,-33.578,151.298,9.4,0.549,533,17.1220401,56.7021277,970.856102,0.159,0.026,3.075,9.04,10.287,15049.842,18.142,1197.052,1007.96668,27.8615437,351.318665
1759,Niinemets_2009,Niinemets_2009_070,Fabaceae,Acacia,Acacia_falcata,1,long,1,EcM-AM,-33.68,150.755,18.2,0.508,533,35.8267717,29.2857143,1049.2126,0.099,0.024,1.165,13.876,7.957,11632,17.89,794.124,740.014282,33.3706818,437.90564
3988,Crous_2019,Crous_2019_247,Myrtaceae,Eucalyptus,Eucalyptus_tereticornis,1,long,0,EcM-AM,-33.6167,150.7333,15.884351,0.682549,532.919976,23.2721035,33.55,780.779074,0.136,0.037,1.394,12.597,7.3,11632,17.849,780.781,727.466675,33.4584084,439.668457
5023,Schulze_2006_2,Schulze_2006_2_004,Myrtaceae,Eucalyptus,Eucalyptus_marginata,1,long,0,EcM-AM,-31.890833,116.249167,15,NA,532.9,NA,35.5266667,NA,0.091,0.029,2.17,10.614,7.48,6826.158,16.57,778.481,571.995239,82.0311279,465.104248
6212,Schmidt_2003,Schmidt_2003_598,Picrodendraceae,Petalostigma,Petalostigma_quadriloculare,1,long,0,AM,-12.65,132.916667,8,NA,532.9,NA,66.6125,NA,0.058,0.012,1.115,5.66,3.657,5434.158,28.155,1424.2,1119.08093,113.805107,185.657608
4019,Dong_2017,Dong_2017_165,Myrtaceae,Asteromyrtus,Asteromyrtus_symphyocarpa,1,long,0,EcM-AM,-14.126,134.387,11.2098276,NA,532.881138,NA,47.5369611,NA,0.046,0.018,0.596,4.085,2.493,5277.737,27.689,853.433,794.538086,115.324364,296.812286
5064,Schulze_2006_2,Schulze_2006_2_045,Myrtaceae,Eucalyptus,Eucalyptus_jacksonii,1,long,0,EcM-AM,-34.969722,116.791389,11.5,NA,532.8,NA,46.3304348,NA,0.163,0.018,3.447,8.316,15.096,17216.316,15.709,1058.657,674.176209,62.0926437,281.961151
5725,Schulze_2014,Schulze_2014_364,Myrtaceae,Eucalyptus,Eucalyptus_loxophleba,1,long,0,EcM-AM,-30.995556,119.465556,12.992,NA,532.778,NA,41.0081589,NA,0.043,0.015,0.775,6.681,3.657,2474.263,18.683,277.462,263.657135,43.9222527,574.674316
6885,Niinemets_2009,Niinemets_2009_026,Proteaceae,Banksia,Banksia_integrifolia,1,long,0,NM,-33.783333,151.116667,8.59,0.433,532.63,19.8383372,62.0058207,1230.09238,0.116,0.023,1.709,9.824,8.136,15049.842,18.019,1051.581,926.904785,28.2423897,402.29715
3954,Crous_2019,Crous_2019_174,Myrtaceae,Eucalyptus,Eucalyptus_tereticornis,1,long,0,EcM-AM,-33.6167,150.7333,21.39,1.341985,532.611,15.9390753,24.9,396.882976,0.136,0.037,1.394,12.597,7.3,11632,17.849,780.781,727.466675,33.4584084,439.668457
5124,Schulze_2006_2,Schulze_2006_2_105,Myrtaceae,Eucalyptus,Eucalyptus_marginata,1,long,0,EcM-AM,-32.664722,118.325833,13.1,NA,532.6,NA,40.6564886,NA,0.058,0.013,0.856,10.342,8.164,3704.526,17.369,284.462,270.271423,50.6137199,499.169006
5144,Schulze_2006_2,Schulze_2006_2_125,Myrtaceae,Eucalyptus,Eucalyptus_salmonophloia,1,long,0,EcM-AM,-32.110278,118.793333,11.7,NA,532.6,NA,45.5213675,NA,0.052,0.01,0.686,6.679,4,3704.526,17.563,295.933,281.271423,42.625824,531.401856
6735,Grootemaat_2017_2,Grootemaat_2017_2_208,Proteaceae,Hakea,Hakea_dactyloides,1,long,0,NM,-33.693889,151.143056,7.32296266,0.20036885,532.509574,36.5474107,72.7177782,2657.64651,0.177,0.032,2.85,13.513,11.107,15049.842,17.461,1163.224,970.280945,28.5796318,395.367828
5189,Schulze_2006_2,Schulze_2006_2_170,Myrtaceae,Eucalyptus,Eucalyptus_incerata,1,long,0,EcM-AM,-31.780278,120.343333,10,NA,532.5,NA,53.25,NA,0.047,0.008,0.794,7.284,3.493,3083.316,16.743,295.576,280.942871,50.6680794,525.17096
5682,Schulze_2014,Schulze_2014_079,Myrtaceae,Eucalyptus,Eucalyptus_ebbanoensis,1,long,0,EcM-AM,-29.995833,119.626667,12.548,NA,532.384,NA,42.4277973,NA,0.036,0.016,0.876,8.105,11.423,2315,19.145,242.31,230.24762,32.127636,611.59375
2239,Wills_2018,Wills_2018_002,Fabaceae,Acacia,Acacia_aulacocarpa,1,long,1,EcM-AM,-17.11345,145.60134,19.71,0.92984568,532.3,21.1970657,27.0065956,572.460583,0.19,0.022,3.224,3.854,12.107,10147.895,20.31,2271.538,1187.94763,84.0134049,278.831451
